restaurant,name,rating,time,comment,before,covid,after,period
Hamilton Restaurant,Dennis Mooney,5.0,a year ago,"The bowl of chili was terrible.  Worse I ever had. Might be good on hot dogs but not to eat alone. I did not even eat half of it.Dine in: Yes
Outdoor seating: No
Takeout: Yes
Curbside pickup: No …More",0,0,1,post
Hamilton Restaurant,Trevor Madera,5.0,2 weeks agoNew,"Hot-Chee-Dogs are the best!Kid-friendliness: Staff was great with my two sons under the age of 10.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishes
Hot Dog, Hotchi Dog, Fries …More",0,0,1,post
Hamilton Restaurant,Todd McCauslin,5.0,5 months ago,"Carlisle favorite for good fast, cheap lunch options...Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5 …More",0,0,1,post
Hamilton Restaurant,V V,5.0,2 years ago,So delicious!!! My first time getting a huchiedogg i definitely recommend,0,1,0,covid
Hamilton Restaurant,Emmerz Treaster,5.0,10 months ago,My absolute favorite restaurant in Carlisle. I get the same thing everytime my whole life and never have to even order she knows what my family gets.,0,0,1,post
Hamilton Restaurant,Donna Buddy,4.0,2 years ago,"Whenever you find a place where the locals go,you know the food is good.   This was our first time and the service was excellent and the food was delicious!  We like our food to come from the kitchen hot and that's the way it came.  A must stop if you go to Carlisle.  It is the neatest place to go with all the shops, eateries and  tons of antique stores.Whenever you find a place where the locals go,you know the food is good.   This was our first time and the service was excellent and the food was delicious!  We like our food to come from the kitchen hot and that's the way it came.  A must …More",0,1,0,covid
Hamilton Restaurant,Gena S,5.0,a year ago,Service was over friendly & welcoming. We had the patty melt & hot dog although there is is much more on the menu. Onion rings are hand breaded and great.,0,0,1,post
Hamilton Restaurant,Thomas Phelps,5.0,a year ago,Very good food. Friendly folks. Good service. I come here to eat every time I visit my sister in Pa. My sister loves the Special Hot Chee Dog..,0,0,1,post
Hamilton Restaurant,Rebecca Frend,5.0,a year ago,"We stopped in here on our way back to Virginia. The food was so good, and the service was excellent. I would recommend anyone passing through to stop by and eat.Dine in: Yes
Takeout: Yes …More",0,0,1,post
Hamilton Restaurant,Brook Hodge,4.0,8 months ago,Always Fast and Delicious! Love their Breakfast 😋 Shoutout to Athan and Tommy,0,0,1,post
Hamilton Restaurant,Rick Kowalczykowski,5.0,2 months ago,"Great smiles, service, food was excellent",0,0,1,post
Hamilton Restaurant,Nancy Mumper,5.0,a year ago,"Family atmosphere, great food with fast friendly service.  I've been eating at the Hamilton for 60 plus years.  I got take out during the pandemic and over the years have been there for breakfast, lunch & dinner.",0,0,1,post
Hamilton Restaurant,JK Di Crocco,5.0,3 years ago,Delicious food.  I especially like the Hochie dogs and the breakfasts.  The steaks are very good and reasonably priced.  I have been here many times over the years and have always enjoyed it.  The quality of the ingredients is  top notch.  Great staff too.  Highly recommended.  Bring cash - no credit cards accepted.,1,0,0,before
Hamilton Restaurant,nicholas fusco,5.0,a year ago,Nine people sat down and got waited on for breakfast and kept on moving very fast and everything was totally awesome. Very glad we stopped. The food was great,0,0,1,post
Hamilton Restaurant,Thelma Kelley,3.0,5 years ago,"Usually this is one of our favorite place to eat. However, service was very slow today after we got our water. Our waitress was slow at taking our order and did not offer refill on my husband and daughter 's drinks. The restaurant wasn't super busy. Like I said this isn't the typical service at Hamilton. Don't let this one time discourage you. The food was GREAT as usual. We highly recommend this restaurant. Most of the staff is Awesome with very amazing service.Usually this is one of our favorite place to eat. However, service was very slow today after we got our water. Our waitress was slow at taking our order and did not offer refill on my husband and daughter 's drinks. The restaurant wasn't …More",1,0,0,before
Hamilton Restaurant,Lucinda Paeseworth,1.0,2 years ago,"I came here because my coworkers raved about how this restaurant had some good food. I came here with a friend of mine. The food was okay. It wasn't terrible, but it wasn't good either. What got me was the service. It was absolutely awful. I've never had a waitress treat us like we were the most disgusting things there. She practically threw the silverware towards us, didn't greet us, said, ""what do you want?"" and then pretty much threw the plate of food on the table too. When we had to check out, they told us that they didn't accept cards. Who doesn't accept cards at this day and age? We could barely pay since we didn't have much cash on us at that time. While we were trying to find more cash, this woman behind the cashier was smirking at us. Absolutely awful. I will not recommend this place no matter how long it's been there or how ""traditional"" it is. The staff there should be replaced. Even then, I will never go there again.I came here because my coworkers raved about how this restaurant had some good food. I came here with a friend of mine. The food was okay. It wasn't terrible, but it wasn't good either. What got me was the service. It was absolutely awful. …More",0,1,0,covid
Hamilton Restaurant,Scott Holdren Jr,5.0,3 years ago,My good friends took me to Hamilton Restaurant for my birthday.  Specifically to try their special jot dogs.  I was not disappointed!!!  I got mine with all the fixings and it was delicious.  The service was very good too.  I will be sure to stop again next time I come for a visit!!!,1,0,0,before
Hamilton Restaurant,theresa Allen,5.0,8 months ago,The best place to great food and awesome service. The owner is a great person and all his help.Kid-friendliness: Good for kids Parking: Great parking is out the restaurant. The best place to great food and awesome service. The owner is a great person and all his help. …More,0,0,1,post
Hamilton Restaurant,Stacey Blessing,5.0,a month ago,"Great food, great people!!!Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5 …More",0,0,1,post
Hamilton Restaurant,Daniel Friess,5.0,4 years ago,"For all the years I've lived in Carlisle, this was my first time dining at the Hamilton.  A small local crowd was scattered through the rest of the place from 7-8 on a Friday morning.  The prices are definitely fair for local diner food. The quality was everything you expect. The servers were friendly and mostly attentive to my coffee, though not my water. For sure recommended as a local diner.For all the years I've lived in Carlisle, this was my first time dining at the Hamilton.  A small local crowd was scattered through the rest of the place from 7-8 on a Friday morning.  The prices are definitely fair for local diner food. …More",1,0,0,before
Hamilton Restaurant,John Miller,5.0,3 years ago,"This little place is amazing. The owners and servers are the nicest people. On top of the service, the food is always good. Omelettes, french toast, pancakes, great. And you can't go there and not get a Hot-Chee dog.",1,0,0,before
Hamilton Restaurant,Brie Mixell,5.0,4 years ago,"Best place I’ve ever been. Uncle Tommy and his family are loving and welcoming, as well as take care of their community. They have taken care of my family and I for over 30 years, and I visit every time I make it back east. Love this place and the menu. Always get a Greek salad and a Hochie dog with everything, as well as a side of fries with gravy.Best place I’ve ever been. Uncle Tommy and his family are loving and welcoming, as well as take care of their community. They have taken care of my family and I for over 30 years, and I visit every time I make it back east. Love this place …More",1,0,0,before
Hamilton Restaurant,Matthew J. Cohick,4.0,a year ago,"The hotchee dogs and the gravy fries are a must-order, unless you are craving chicken-and-waffles.  This is a locals' spot where you have to know what's good and what to avoid.",0,0,1,post
Hamilton Restaurant,Janelle,5.0,3 years ago,"I have been going here since I was a little girl.    The staff is always friendly, inviting, and helpful. We are alwaya greeted and waited on promptly. The staff always remember us, as well as our usual orders, and they always pay extra attention to our children (greeting them, asking how they are/how school is, asking them questions, etc) - the owner Tommy included!The food is always delicious and you can't go wrong on anything you order. If you're new to this restaurant, be sure to try their all famous Hotchie-dog (hot chili cheese dog OR burger), gravy fries, and onion rings (hand battered and the BEST I've ever had)!!!I have been going here since I was a little girl.    The staff is always friendly, inviting, and helpful. We are alwaya greeted and waited on promptly. The staff always remember us, as well as our usual orders, and they always pay extra …More",1,0,0,before
Hamilton Restaurant,alan wilson,5.0,2 months ago,Food we had was really goodFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5 …More,0,0,1,post
Hamilton Restaurant,Alexandra Leigh Madden,5.0,3 years ago,"All hours, service and food is exceptional. Love the People, Atmosphere, and Food. Even as a now non meat eater, I must say the hot dogs are the best I've ever had EVER. Still. Happiest of Holidays. Thanks Guys!!!",1,0,0,before
Hamilton Restaurant,Mark Bodenhorn,5.0,3 years ago,"Great service, diverse menu selections, and I was happy to see chicken and waffles on the menu.  Home style cooking, large portions, very reasonably priced. Didn’t have dessert but I’m coming back for the rice pudding.  Not a big deal but bring cash, they don’t accept credit cards.",1,0,0,before
Hamilton Restaurant,McNerney HOUSE,5.0,4 years ago,"Great food is made there  Great people work there.   Menus is extensive. Never had a bad experience there. We go at least once a week.  Breakfast, lunch and dinner.  Greek chicken salad, lamb chops, Fried Ham sandwich are excellent choices. I like the breakfast steaks too.",1,0,0,before
Hamilton Restaurant,Christine Vasiliades,5.0,4 years ago,Had a great time with friends today! Friendly service and great food!,1,0,0,before
Hamilton Restaurant,Tom McFarland,5.0,3 years ago,"The hot dog is not hype! It's awesome! You can taste the years of perfecting something simple.  And the steak sandwich with mushrooms and onions is amazing! Go hungry, leave happy!",1,0,0,before
Hamilton Restaurant,Joe Cool,5.0,5 years ago,This is a nice cozy place that is family owned. It was clean and the waitress explained all the menu choices. There is no frozen food except for the ice cream. Very friendly staff. Very polite. The food is really inexpensive. The only suggestion would be all beef hot dogs.,1,0,0,before
Hamilton Restaurant,Chris McCullough,5.0,9 months ago,Food was very good.   Waitress was very nice.   Prices reasonable.   Very relaxing,0,0,1,post
Hamilton Restaurant,Josh Barnes,5.0,3 years ago,All the food is top notch.  But grab a few Hotchee Dog's (chili dogs) and a gravy fry and you won't want to get anything different.  The staff treat you like family and always go above and beyond.  Best place in Carlisle to get your food.,1,0,0,before
Hamilton Restaurant,Bob Colwell,5.0,a year ago,We had breakfast. Much better than any of the chain restaurants  in the area. Service was quick and friendly. Food was excellent.,0,0,1,post
Hamilton Restaurant,Joel B,5.0,4 years ago,This place rocks.  Can't believe it has anything but a five star review.  The food is great and fast and the people are ALWAYS friendly.  Plus there is no where else in the world to get a Hotchee dog.  You would be missing out to be in Carlisle and not stop in for lunch.,1,0,0,before
Hamilton Restaurant,Rodger Gettler,3.0,8 years ago,"I went here in December 2014 one afternoon during the week. It was just okay. Food was good, but I found the atmosphere lacking. Maybe because I'm from out of town, or accustomed to larger metropolitan area restaurants... And, they don't take credit cards. I certainly did not get the feel of a 4.8 restaurant, which was their score when I looked for them during my visit.I went here in December 2014 one afternoon during the week. It was just okay. Food was good, but I found the atmosphere lacking. Maybe because I'm from out of town, or accustomed to larger metropolitan area restaurants... And, they don't …More",1,0,0,before
Hamilton Restaurant,polly kunselman,5.0,a year ago,You can't go wrong with a hotcheedog!!! The service is awesome and fast! They definitely take care of their customers! I totally recommend.,0,0,1,post
Hamilton Restaurant,Lisa J. Lightner,5.0,4 years ago,"This is a fantastic family owned place. I come back often, and always have since childhood. Year after year the food is consistantly great, and the staff is familiar and friendly. You can't go wrong with this menu. The breakfast food is particularly stellar. I highly reccomend the Hamilton to anyone.",1,0,0,before
Hamilton Restaurant,Mike,5.0,2 years ago,"Best spot in the state for a chili dog. Best spot in the country for a chili dog and a coke. Their hotchee dogs are incredible, and their original vanilla and cherry coke machines make the experience that much better. This place is a staple of Carlisle 10/10",0,1,0,covid
Hamilton Restaurant,80s MX PRO,5.0,5 years ago,"This place is great! Probably one of only two places within 20 miles that make their food in house homemade. The staff are all sweet and we have a new favorite, Barbie. Try the off menu the Hotchee dog omelette.",1,0,0,before
Hamilton Restaurant,Heather Sheriff,5.0,2 years ago,Always a great place! Been going there for years. Super friendly staff that remembers their regulars and make you feel at home. Nothing beats a hotchee dog and real cherry coke,0,1,0,covid
Hamilton Restaurant,Yassiel Vazquez,1.0,2 years ago,"Worst experience in Carlisle Downtown. The old gentleman threw glasses of water and utensils on the table in a rude manner without saying hello or apologizing for almost spilling water on us. The food was 5/10, salad dressing was so oily that you couldn’t taste vegetable flavors, the steak was okay 7/10, pricy for regular quality, nothing especial. Only cash restaurant in 2021. Wow only here!!! The waitresses served food and touched dirty money. Not recommended for out of the town visitors or minorities.Worst experience in Carlisle Downtown. The old gentleman threw glasses of water and utensils on the table in a rude manner without saying hello or apologizing for almost spilling water on us. The food was 5/10, salad dressing was so oily …More",0,1,0,covid
